date_of_plating,day_ID,dilution,salinity,well,competition,pair,bio_rep,total_count_1,total_count_2,total_volume,dil_factor,rep,salt,total_count,CFU_1,sd_CFU_1,CFU_2,sd_CFU_2,CFU_total,sd_CFU_total,ratio_strain1,ratio_strain2,strain1,strain2,ratio_fast
2024-11-04,D5,d6,61,A1,95-5,40-2,1,1,14,10,1000000,1,61,15,100000000,100000000,1400000000,374165738.6773941,1500000000,387298334.6207417,0.06666666666666667,0.9333333333333333,40,2,0.9333333333333333
2024-11-04,D5,d6,61,A10,100,2,1,21,0,10,1000000,1,61,21,2100000000,458257569.495584,0,0,2100000000,458257569.495584,1,0,2,2,1
2024-11-04,D5,d6,61,A11,100,2,2,18,0,10,1000000,2,61,18,1800000000,424264068.7119285,0,0,1800000000,424264068.7119285,1,0,2,2,1
2024-11-04,D5,d6,61,A12,100,2,3,4,0,10,1000000,3,61,4,400000000,200000000,0,0,400000000,200000000,1,0,2,2,1
2024-11-04,D5,d6,61,A2,95-5,40-2,2,0,12,10,1000000,2,61,12,0,0,1200000000,346410161.51377547,1200000000,346410161.51377547,0,1,40,2,1
2024-11-04,D5,d6,61,A3,95-5,40-2,3,0,18,10,1000000,3,61,18,0,0,1800000000,424264068.7119285,1800000000,424264068.7119285,0,1,40,2,1
2024-11-04,D5,d6,61,A4,50-50,40-2,1,1,22,10,1000000,1,61,23,100000000,100000000,2200000000,469041575.9823429,2300000000,479583152.33127195,0.043478260869565216,0.9565217391304348,40,2,0.9565217391304348
2024-11-04,D5,d6,61,A5,50-50,40-2,2,0,17,10,1000000,2,61,17,0,0,1700000000,412310562.561766,1700000000,412310562.561766,0,1,40,2,1
2024-11-04,D5,d6,61,A6,50-50,40-2,3,0,19,10,1000000,3,61,19,0,0,1900000000,435889894.3540673,1900000000,435889894.3540673,0,1,40,2,1
2024-11-04,D5,d6,61,A7,5-95,40-2,1,0,22,10,1000000,1,61,22,0,0,2200000000,469041575.9823429,2200000000,469041575.9823429,0,1,40,2,1
2024-11-04,D5,d6,61,A8,5-95,40-2,2,0,17,10,1000000,2,61,17,0,0,1700000000,412310562.561766,1700000000,412310562.561766,0,1,40,2,1
2024-11-04,D5,d6,61,A9,5-95,40-2,3,0,15,10,1000000,3,61,15,0,0,1500000000,387298334.6207417,1500000000,387298334.6207417,0,1,40,2,1
2024-11-04,D5,d6,61,B1,95-5,40-8,1,17,7,10,1000000,1,61,24,1700000000,412310562.561766,700000000,264575131.10645908,2400000000,489897948.5566357,0.7083333333333334,0.2916666666666667,40,8,0.2916666666666667
2024-11-04,D5,d6,61,B2,95-5,40-8,2,26,5,10,1000000,2,61,31,2600000000,509901951.3592784,500000000,223606797.74997902,3100000000,556776436.2830021,0.8387096774193549,0.16129032258064516,40,8,0.16129032258064516
2024-11-04,D5,d6,61,B3,95-5,40-8,3,21,6,10,1000000,3,61,27,2100000000,458257569.495584,600000000,244948974.27831784,2700000000,519615242.27066314,0.7777777777777778,0.2222222222222222,40,8,0.2222222222222222
2024-11-04,D5,d6,61,B4,50-50,40-8,1,16,8,10,1000000,1,61,24,1600000000,400000000,800000000,282842712.47461903,2400000000,489897948.5566357,0.6666666666666666,0.3333333333333333,40,8,0.3333333333333333
2024-11-04,D5,d6,61,B5,50-50,40-8,2,25,6,10,1000000,2,61,31,2500000000,500000000,600000000,244948974.27831784,3100000000,556776436.2830021,0.8064516129032258,0.1935483870967742,40,8,0.1935483870967742
2024-11-04,D5,d6,61,B6,50-50,40-8,3,22,4,10,1000000,3,61,26,2200000000,469041575.9823429,400000000,200000000,2600000000,509901951.3592784,0.8461538461538461,0.15384615384615385,40,8,0.15384615384615385
2024-11-04,D5,d6,61,B7,5-95,40-8,1,5,10,10,1000000,1,61,15,500000000,223606797.74997902,1000000000,316227766.01683795,1500000000,387298334.6207417,0.3333333333333333,0.6666666666666666,40,8,0.6666666666666666
2024-11-04,D5,d6,61,B8,5-95,40-8,2,9,15,10,1000000,2,61,24,900000000,300000000,1500000000,387298334.6207417,2400000000,489897948.5566357,0.375,0.625,40,8,0.625
2024-11-04,D5,d6,61,B9,5-95,40-8,3,19,12,10,1000000,3,61,31,1900000000,435889894.3540673,1200000000,346410161.51377547,3100000000,556776436.2830021,0.6129032258064516,0.3870967741935484,40,8,0.3870967741935484
2024-11-04,D5,d6,61,C1,95-5,40-39,1,61,0,10,1000000,1,61,61,6100000000,781024967.5906653,0,0,6100000000,781024967.5906653,1,0,40,39,1
2024-11-04,D5,d6,61,C10,100,8,1,32,0,10,1000000,1,61,32,3200000000,565685424.9492381,0,0,3200000000,565685424.9492381,1,0,8,8,1
2024-11-04,D5,d6,61,C11,100,8,2,16,0,10,1000000,2,61,16,1600000000,400000000,0,0,1600000000,400000000,1,0,8,8,1
2024-11-04,D5,d6,61,C12,100,8,3,15,0,10,1000000,3,61,15,1500000000,387298334.6207417,0,0,1500000000,387298334.6207417,1,0,8,8,1
2024-11-04,D5,d6,61,C2,95-5,40-39,2,39,0,10,1000000,2,61,39,3900000000,624499799.8398398,0,0,3900000000,624499799.8398398,1,0,40,39,1
2024-11-04,D5,d6,61,C3,95-5,40-39,3,53,0,10,1000000,3,61,53,5300000000,728010988.9280518,0,0,5300000000,728010988.9280518,1,0,40,39,1
2024-11-04,D5,d6,61,C4,50-50,40-39,1,65,0,10,1000000,1,61,65,6500000000,806225774.8298548,0,0,6500000000,806225774.8298548,1,0,40,39,1
2024-11-04,D5,d6,61,C5,50-50,40-39,2,72,0,10,1000000,2,61,72,7200000000,848528137.423857,0,0,7200000000,848528137.423857,1,0,40,39,1
2024-11-04,D5,d6,61,C6,50-50,40-39,3,0,0,10,1000000,3,61,0,0,0,0,0,0,0,NA,NA,40,39,NA
2024-11-04,D5,d6,61,C7,5-95,40-39,1,0,0,10,1000000,1,61,0,0,0,0,0,0,0,NA,NA,40,39,NA
2024-11-04,D5,d6,61,C8,5-95,40-39,2,0,0,10,1000000,2,61,0,0,0,0,0,0,0,NA,NA,40,39,NA
2024-11-04,D5,d6,61,C9,5-95,40-39,3,0,0,10,1000000,3,61,0,0,0,0,0,0,0,NA,NA,40,39,NA
2024-11-04,D5,d6,61,D1,95-5,40-II.F2,1,19,20,10,1000000,1,61,39,1900000000,435889894.3540673,2000000000,447213595.49995804,3900000000,624499799.8398398,0.48717948717948717,0.5128205128205128,40,II.F2,0.48717948717948717
2024-11-04,D5,d6,61,D10,100,25,1,71,0,10,1000000,1,61,71,7100000000,842614977.3176359,0,0,7100000000,842614977.3176359,1,0,25,25,1
2024-11-04,D5,d6,61,D11,100,25,2,72,0,10,1000000,2,61,72,7200000000,848528137.423857,0,0,7200000000,848528137.423857,1,0,25,25,1
2024-11-04,D5,d6,61,D12,100,25,3,75,0,10,1000000,3,61,75,7500000000,866025403.7844387,0,0,7500000000,866025403.7844387,1,0,25,25,1
2024-11-04,D5,d6,61,D2,95-5,40-II.F2,2,11,18,10,1000000,2,61,29,1100000000,331662479.03554,1800000000,424264068.7119285,2900000000,538516480.7134503,0.3793103448275862,0.6206896551724138,40,II.F2,0.3793103448275862
2024-11-04,D5,d6,61,D3,95-5,40-II.F2,3,18,33,10,1000000,3,61,51,1800000000,424264068.7119285,3300000000,574456264.6538029,5100000000,714142842.854285,0.35294117647058826,0.6470588235294118,40,II.F2,0.35294117647058826
2024-11-04,D5,d6,61,D4,50-50,40-II.F2,1,11,41,10,1000000,1,61,52,1100000000,331662479.03554,4100000000,640312423.743285,5200000000,721110255.0927978,0.21153846153846154,0.7884615384615384,40,II.F2,0.21153846153846154
2024-11-04,D5,d6,61,D5,50-50,40-II.F2,2,23,41,10,1000000,2,61,64,2300000000,479583152.33127195,4100000000,640312423.743285,6400000000,800000000,0.359375,0.640625,40,II.F2,0.359375
2024-11-04,D5,d6,61,D6,50-50,40-II.F2,3,27,21,10,1000000,3,61,48,2700000000,519615242.27066314,2100000000,458257569.495584,4800000000,692820323.0275509,0.5625,0.4375,40,II.F2,0.5625
2024-11-04,D5,d6,61,D7,5-95,40-II.F2,1,25,22,10,1000000,1,61,47,2500000000,500000000,2200000000,469041575.9823429,4700000000,685565460.0401044,0.5319148936170213,0.46808510638297873,40,II.F2,0.5319148936170213
2024-11-04,D5,d6,61,D8,5-95,40-II.F2,2,26,23,10,1000000,2,61,49,2600000000,509901951.3592784,2300000000,479583152.33127195,4900000000,700000000,0.5306122448979592,0.46938775510204084,40,II.F2,0.5306122448979592
2024-11-04,D5,d6,61,D9,5-95,40-II.F2,3,27,25,10,1000000,3,61,52,2700000000,519615242.27066314,2500000000,500000000,5200000000,721110255.0927978,0.5192307692307693,0.4807692307692308,40,II.F2,0.5192307692307693
2024-11-04,D5,d6,61,E10,100,32,1,64,0,10,1000000,1,61,64,6400000000,800000000,0,0,6400000000,800000000,1,0,32,32,1
2024-11-04,D5,d6,61,E11,100,32,2,49,0,10,1000000,2,61,49,4900000000,700000000,0,0,4900000000,700000000,1,0,32,32,1
2024-11-04,D5,d6,61,E12,100,32,3,25,0,10,1000000,3,61,25,2500000000,500000000,0,0,2500000000,500000000,1,0,32,32,1
2024-11-04,D5,d6,61,F10,100,39,1,0,0,10,1000000,1,61,0,0,0,0,0,0,0,NA,NA,39,39,NA
2024-11-04,D5,d6,61,F11,100,39,2,9,0,10,1000000,2,61,9,900000000,300000000,0,0,900000000,300000000,1,0,39,39,1
2024-11-04,D5,d6,61,F12,100,39,3,1,0,10,1000000,3,61,1,100000000,100000000,0,0,100000000,100000000,1,0,39,39,1
2024-11-04,D5,d6,61,G1,95-5,2-32,1,3,25,10,1000000,1,61,28,300000000,173205080.75688773,2500000000,500000000,2800000000,529150262.21291816,0.10714285714285714,0.8928571428571429,2,32,0.8928571428571429
2024-11-04,D5,d6,61,G10,100,40,1,49,0,10,1000000,1,61,49,4900000000,700000000,0,0,4900000000,700000000,1,0,40,40,1
2024-11-04,D5,d6,61,G11,100,40,2,63,0,10,1000000,2,61,63,6300000000,793725393.3193772,0,0,6300000000,793725393.3193772,1,0,40,40,1
2024-11-04,D5,d6,61,G12,100,40,3,59,0,10,1000000,3,61,59,5900000000,768114574.7868607,0,0,5900000000,768114574.7868607,1,0,40,40,1
2024-11-04,D5,d6,61,G2,95-5,2-32,2,0,27,10,1000000,2,61,27,0,0,2700000000,519615242.27066314,2700000000,519615242.27066314,0,1,2,32,1
2024-11-04,D5,d6,61,G3,95-5,2-32,3,0,19,10,1000000,3,61,19,0,0,1900000000,435889894.3540673,1900000000,435889894.3540673,0,1,2,32,1
2024-11-04,D5,d6,61,G4,50-50,2-32,1,0,26,10,1000000,1,61,26,0,0,2600000000,509901951.3592784,2600000000,509901951.3592784,0,1,2,32,1
2024-11-04,D5,d6,61,G5,50-50,2-32,2,3,18,10,1000000,2,61,21,300000000,173205080.75688773,1800000000,424264068.7119285,2100000000,458257569.495584,0.14285714285714285,0.8571428571428571,2,32,0.8571428571428571
2024-11-04,D5,d6,61,G6,50-50,2-32,3,6,13,10,1000000,3,61,19,600000000,244948974.27831784,1300000000,360555127.5463989,1900000000,435889894.3540673,0.3157894736842105,0.6842105263157895,2,32,0.6842105263157895
2024-11-04,D5,d6,61,G7,5-95,2-32,1,1,31,10,1000000,1,61,32,100000000,100000000,3100000000,556776436.2830021,3200000000,565685424.9492381,0.03125,0.96875,2,32,0.96875
2024-11-04,D5,d6,61,G8,5-95,2-32,2,3,14,10,1000000,2,61,17,300000000,173205080.75688773,1400000000,374165738.6773941,1700000000,412310562.561766,0.17647058823529413,0.8235294117647058,2,32,0.8235294117647058
2024-11-04,D5,d6,61,G9,5-95,2-32,3,5,26,10,1000000,3,61,31,500000000,223606797.74997902,2600000000,509901951.3592784,3100000000,556776436.2830021,0.16129032258064516,0.8387096774193549,2,32,0.8387096774193549
2024-11-04,D5,d6,61,H1,95-5,2-II.F2,1,13,1,10,1000000,1,61,14,1300000000,360555127.5463989,100000000,100000000,1400000000,374165738.6773941,0.9285714285714286,0.07142857142857142,2,II.F2,0.9285714285714286
2024-11-04,D5,d6,61,H10,100,II.F2,1,33,0,10,1000000,1,61,33,3300000000,574456264.6538029,0,0,3300000000,574456264.6538029,1,0,II.F2,II.F2,1
2024-11-04,D5,d6,61,H11,100,II.F2,2,19,0,10,1000000,2,61,19,1900000000,435889894.3540673,0,0,1900000000,435889894.3540673,1,0,II.F2,II.F2,1
2024-11-04,D5,d6,61,H12,100,II.F2,3,19,0,10,1000000,3,61,19,1900000000,435889894.3540673,0,0,1900000000,435889894.3540673,1,0,II.F2,II.F2,1
2024-11-04,D5,d6,61,H2,95-5,2-II.F2,2,7,0,10,1000000,2,61,7,700000000,264575131.10645908,0,0,700000000,264575131.10645908,1,0,2,II.F2,1
2024-11-04,D5,d6,61,H3,95-5,2-II.F2,3,11,2,10,1000000,3,61,13,1100000000,331662479.03554,200000000,141421356.23730952,1300000000,360555127.5463989,0.8461538461538461,0.15384615384615385,2,II.F2,0.8461538461538461
2024-11-04,D5,d6,61,H4,50-50,2-II.F2,1,16,6,10,1000000,1,61,22,1600000000,400000000,600000000,244948974.27831784,2200000000,469041575.9823429,0.7272727272727273,0.2727272727272727,2,II.F2,0.7272727272727273
2024-11-04,D5,d6,61,H5,50-50,2-II.F2,2,15,10,10,1000000,2,61,25,1500000000,387298334.6207417,1000000000,316227766.01683795,2500000000,500000000,0.6,0.4,2,II.F2,0.6
2024-11-04,D5,d6,61,H6,50-50,2-II.F2,3,12,0,10,1000000,3,61,12,1200000000,346410161.51377547,0,0,1200000000,346410161.51377547,1,0,2,II.F2,1
2024-11-04,D5,d6,61,H7,5-95,2-II.F2,1,14,1,10,1000000,1,61,15,1400000000,374165738.6773941,100000000,100000000,1500000000,387298334.6207417,0.9333333333333333,0.06666666666666667,2,II.F2,0.9333333333333333
2024-11-04,D5,d6,61,H8,5-95,2-II.F2,2,16,3,10,1000000,2,61,19,1600000000,400000000,300000000,173205080.75688773,1900000000,435889894.3540673,0.8421052631578947,0.15789473684210525,2,II.F2,0.8421052631578947
2024-11-04,D5,d6,61,H9,5-95,2-II.F2,3,12,9,10,1000000,3,61,21,1200000000,346410161.51377547,900000000,300000000,2100000000,458257569.495584,0.5714285714285714,0.42857142857142855,2,II.F2,0.5714285714285714
2024-11-04,D5,d7,16,E1,95-5,6-25,1,10,5,10,10000000,1,16,15,10000000000,3162277660.16838,5000000000,2236067977.4997897,15000000000,3872983346.2074165,0.6666666666666666,0.3333333333333333,6,25,0.6666666666666666
2024-11-04,D5,d7,16,E2,95-5,6-25,2,8,9,10,10000000,2,16,17,8000000000,2828427124.74619,9000000000,3000000000,17000000000,4123105625.6176605,0.47058823529411764,0.5294117647058824,6,25,0.47058823529411764
2024-11-04,D5,d7,16,E3,95-5,6-25,3,6,8,10,10000000,3,16,14,6000000000,2449489742.783178,8000000000,2828427124.74619,14000000000,3741657386.773942,0.42857142857142855,0.5714285714285714,6,25,0.42857142857142855
2024-11-04,D5,d7,16,E4,50-50,6-25,1,5,8,10,10000000,1,16,13,5000000000,2236067977.4997897,8000000000,2828427124.74619,13000000000,3605551275.4639893,0.38461538461538464,0.6153846153846154,6,25,0.38461538461538464
2024-11-04,D5,d7,16,E5,50-50,6-25,2,9,10,10,10000000,2,16,19,9000000000,3000000000,10000000000,3162277660.16838,19000000000,4358898943.540674,0.47368421052631576,0.5263157894736842,6,25,0.47368421052631576
2024-11-04,D5,d7,16,E6,50-50,6-25,3,7,14,10,10000000,3,16,21,7000000000,2645751311.064591,14000000000,3741657386.773942,21000000000,4582575694.95584,0.3333333333333333,0.6666666666666666,6,25,0.3333333333333333
2024-11-04,D5,d7,16,E7,5-95,6-25,1,13,6,10,10000000,1,16,19,13000000000,3605551275.4639893,6000000000,2449489742.783178,19000000000,4358898943.540674,0.6842105263157895,0.3157894736842105,6,25,0.6842105263157895
2024-11-04,D5,d7,16,E8,5-95,6-25,2,16,12,10,10000000,2,16,28,16000000000,4000000000,12000000000,3464101615.137754,28000000000,5291502622.129182,0.5714285714285714,0.42857142857142855,6,25,0.5714285714285714
2024-11-04,D5,d7,16,E9,5-95,6-25,3,16,12,10,10000000,3,16,28,16000000000,4000000000,12000000000,3464101615.137754,28000000000,5291502622.129182,0.5714285714285714,0.42857142857142855,6,25,0.5714285714285714
2024-11-04,D5,d7,16,F1,95-5,2-25,1,3,14,10,10000000,1,16,17,3000000000,1732050807.568877,14000000000,3741657386.773942,17000000000,4123105625.6176605,0.17647058823529413,0.8235294117647058,2,25,0.17647058823529413
2024-11-04,D5,d7,16,F2,95-5,2-25,2,4,13,10,10000000,2,16,17,4000000000,2000000000,13000000000,3605551275.4639893,17000000000,4123105625.6176605,0.23529411764705882,0.7647058823529411,2,25,0.23529411764705882
2024-11-04,D5,d7,16,F3,95-5,2-25,3,0,11,10,10000000,3,16,11,0,0,11000000000,3316624790.3554,11000000000,3316624790.3554,0,1,2,25,0
2024-11-04,D5,d7,16,F4,50-50,2-25,1,1,18,10,10000000,1,16,19,1000000000,1000000000,18000000000,4242640687.1192846,19000000000,4358898943.540674,0.05263157894736842,0.9473684210526315,2,25,0.05263157894736842
2024-11-04,D5,d7,16,F5,50-50,2-25,2,3,12,10,10000000,2,16,15,3000000000,1732050807.568877,12000000000,3464101615.137754,15000000000,3872983346.2074165,0.2,0.8,2,25,0.2
2024-11-04,D5,d7,16,F6,50-50,2-25,3,1,16,10,10000000,3,16,17,1000000000,1000000000,16000000000,4000000000,17000000000,4123105625.6176605,0.058823529411764705,0.9411764705882353,2,25,0.058823529411764705
2024-11-04,D5,d7,16,F8,5-95,2-25,2,0,11,10,10000000,1,16,11,0,0,11000000000,3316624790.3554,11000000000,3316624790.3554,0,1,2,25,0
2024-11-04,D5,d7,16,F9,5-95,2-25,3,3,21,10,10000000,2,16,24,3000000000,1732050807.568877,21000000000,4582575694.95584,24000000000,4898979485.566356,0.125,0.875,2,25,0.125
2024-11-04,D5,d7,31,E1,95-5,6-25,1,1,15,10,10000000,1,31,16,1000000000,1000000000,15000000000,3872983346.2074165,16000000000,4000000000,0.0625,0.9375,6,25,0.0625
2024-11-04,D5,d7,31,E2,95-5,6-25,2,4,11,10,10000000,2,31,15,4000000000,2000000000,11000000000,3316624790.3554,15000000000,3872983346.2074165,0.26666666666666666,0.7333333333333333,6,25,0.26666666666666666
2024-11-04,D5,d7,31,E3,95-5,6-25,3,12,6,10,10000000,3,31,18,12000000000,3464101615.137754,6000000000,2449489742.783178,18000000000,4242640687.1192846,0.6666666666666666,0.3333333333333333,6,25,0.6666666666666666
2024-11-04,D5,d7,31,E4,50-50,6-25,1,2,17,10,10000000,1,31,19,2000000000,1414213562.373095,17000000000,4123105625.6176605,19000000000,4358898943.540674,0.10526315789473684,0.8947368421052632,6,25,0.10526315789473684
2024-11-04,D5,d7,31,E5,50-50,6-25,2,5,11,10,10000000,2,31,16,5000000000,2236067977.4997897,11000000000,3316624790.3554,16000000000,4000000000,0.3125,0.6875,6,25,0.3125
2024-11-04,D5,d7,31,E6,50-50,6-25,3,8,4,10,10000000,3,31,12,8000000000,2828427124.74619,4000000000,2000000000,12000000000,3464101615.137754,0.6666666666666666,0.3333333333333333,6,25,0.6666666666666666
2024-11-04,D5,d7,31,E7,5-95,6-25,1,1,13,10,10000000,1,31,14,1000000000,1000000000,13000000000,3605551275.4639893,14000000000,3741657386.773942,0.07142857142857142,0.9285714285714286,6,25,0.07142857142857142
2024-11-04,D5,d7,31,E8,5-95,6-25,2,4,10,10,10000000,2,31,14,4000000000,2000000000,10000000000,3162277660.16838,14000000000,3741657386.773942,0.2857142857142857,0.7142857142857143,6,25,0.2857142857142857
2024-11-04,D5,d7,31,E9,5-95,6-25,3,6,9,10,10000000,3,31,15,6000000000,2449489742.783178,9000000000,3000000000,15000000000,3872983346.2074165,0.4,0.6,6,25,0.4
2024-11-04,D5,d7,31,F1,95-5,2-25,1,0,10,10,10000000,1,31,10,0,0,10000000000,3162277660.16838,10000000000,3162277660.16838,0,1,2,25,0
2024-11-04,D5,d7,31,F2,95-5,2-25,2,1,10,10,10000000,2,31,11,1000000000,1000000000,10000000000,3162277660.16838,11000000000,3316624790.3554,0.09090909090909091,0.9090909090909091,2,25,0.09090909090909091
2024-11-04,D5,d7,31,F3,95-5,2-25,3,0,13,10,10000000,3,31,13,0,0,13000000000,3605551275.4639893,13000000000,3605551275.4639893,0,1,2,25,0
2024-11-04,D5,d7,31,F4,50-50,2-25,1,2,10,10,10000000,1,31,12,2000000000,1414213562.373095,10000000000,3162277660.16838,12000000000,3464101615.137754,0.16666666666666666,0.8333333333333334,2,25,0.16666666666666666
2024-11-04,D5,d7,31,F5,50-50,2-25,2,5,7,10,10000000,2,31,12,5000000000,2236067977.4997897,7000000000,2645751311.064591,12000000000,3464101615.137754,0.4166666666666667,0.5833333333333334,2,25,0.4166666666666667
2024-11-04,D5,d7,31,F6,50-50,2-25,3,1,10,10,10000000,3,31,11,1000000000,1000000000,10000000000,3162277660.16838,11000000000,3316624790.3554,0.09090909090909091,0.9090909090909091,2,25,0.09090909090909091
2024-11-04,D5,d7,31,F7,5-95,2-25,1,1,7,10,10000000,1,31,8,1000000000,1000000000,7000000000,2645751311.064591,8000000000,2828427124.74619,0.125,0.875,2,25,0.125
2024-11-04,D5,d7,31,F8,5-95,2-25,2,1,7,10,10000000,2,31,8,1000000000,1000000000,7000000000,2645751311.064591,8000000000,2828427124.74619,0.125,0.875,2,25,0.125
2024-11-04,D5,d7,31,F9,5-95,2-25,3,0,7,10,10000000,3,31,7,0,0,7000000000,2645751311.064591,7000000000,2645751311.064591,0,1,2,25,0
2024-11-04,D5,d7,46,E1,95-5,6-25,1,14,18,20,10000000,1,46,32,7000000000,1870828693.386971,9000000000,2121320343.5596423,16000000000,2828427124.74619,0.4375,0.5625,6,25,0.4375
2024-11-04,D5,d7,46,E2,95-5,6-25,2,16,11,20,10000000,2,46,27,8000000000,2000000000,5500000000,1658312395.1777,13500000000,2598076211.3533163,0.5925925925925926,0.4074074074074074,6,25,0.5925925925925926
2024-11-04,D5,d7,46,E3,95-5,6-25,3,12,12,20,10000000,3,46,24,6000000000,1732050807.568877,6000000000,1732050807.568877,12000000000,2449489742.783178,0.5,0.5,6,25,0.5
2024-11-04,D5,d7,46,E4,50-50,6-25,1,23,5,20,10000000,1,46,28,11500000000,2397915761.6563597,2500000000,1118033988.7498949,14000000000,2645751311.064591,0.8214285714285714,0.17857142857142858,6,25,0.8214285714285714
2024-11-04,D5,d7,46,E5,50-50,6-25,2,14,11,20,10000000,2,46,25,7000000000,1870828693.386971,5500000000,1658312395.1777,12500000000,2500000000,0.56,0.44,6,25,0.56
2024-11-04,D5,d7,46,E6,50-50,6-25,3,14,19,20,10000000,3,46,33,7000000000,1870828693.386971,9500000000,2179449471.770337,16500000000,2872281323.2690144,0.42424242424242425,0.5757575757575758,6,25,0.42424242424242425
2024-11-04,D5,d7,46,E7,5-95,6-25,1,15,14,20,10000000,1,46,29,7500000000,1936491673.1037083,7000000000,1870828693.386971,14500000000,2692582403.567252,0.5172413793103449,0.4827586206896552,6,25,0.5172413793103449
2024-11-04,D5,d7,46,E8,5-95,6-25,2,15,7,20,10000000,2,46,22,7500000000,1936491673.1037083,3500000000,1322875655.5322955,11000000000,2345207879.911715,0.6818181818181818,0.3181818181818182,6,25,0.6818181818181818
2024-11-04,D5,d7,46,E9,5-95,6-25,3,15,12,20,10000000,3,46,27,7500000000,1936491673.1037083,6000000000,1732050807.568877,13500000000,2598076211.3533163,0.5555555555555556,0.4444444444444444,6,25,0.5555555555555556
2024-11-04,D5,d7,46,F1,95-5,2-25,1,8,8,20,10000000,1,46,16,4000000000,1414213562.373095,4000000000,1414213562.373095,8000000000,2000000000,0.5,0.5,2,25,0.5
2024-11-04,D5,d7,46,F2,95-5,2-25,2,2,11,20,10000000,2,46,13,1000000000,707106781.1865475,5500000000,1658312395.1777,6500000000,1802775637.7319946,0.15384615384615385,0.8461538461538461,2,25,0.15384615384615385
2024-11-04,D5,d7,46,F3,95-5,2-25,3,4,11,20,10000000,3,46,15,2000000000,1000000000,5500000000,1658312395.1777,7500000000,1936491673.1037083,0.26666666666666666,0.7333333333333333,2,25,0.26666666666666666
2024-11-04,D5,d7,46,F4,50-50,2-25,1,1,15,20,10000000,1,46,16,500000000,500000000,7500000000,1936491673.1037083,8000000000,2000000000,0.0625,0.9375,2,25,0.0625
2024-11-04,D5,d7,46,F5,50-50,2-25,2,1,5,20,10000000,2,46,6,500000000,500000000,2500000000,1118033988.7498949,3000000000,1224744871.391589,0.16666666666666666,0.8333333333333334,2,25,0.16666666666666666
2024-11-04,D5,d7,46,F6,50-50,2-25,3,10,5,20,10000000,3,46,15,5000000000,1581138830.08419,2500000000,1118033988.7498949,7500000000,1936491673.1037083,0.6666666666666666,0.3333333333333333,2,25,0.6666666666666666
2024-11-04,D5,d7,46,F7,5-95,2-25,1,4,8,20,10000000,1,46,12,2000000000,1000000000,4000000000,1414213562.373095,6000000000,1732050807.568877,0.3333333333333333,0.6666666666666666,2,25,0.3333333333333333
2024-11-04,D5,d7,46,F8,5-95,2-25,2,8,6,20,10000000,2,46,14,4000000000,1414213562.373095,3000000000,1224744871.391589,7000000000,1870828693.386971,0.5714285714285714,0.42857142857142855,2,25,0.5714285714285714
2024-11-04,D5,d7,46,F9,5-95,2-25,3,1,7,20,10000000,3,46,8,500000000,500000000,3500000000,1322875655.5322955,4000000000,1414213562.373095,0.125,0.875,2,25,0.125
2024-11-04,D5,d7,61,E1,95-5,6-25,1,6,11,20,10000000,1,61,17,3000000000,1224744871.391589,5500000000,1658312395.1777,8500000000,2061552812.8088303,0.35294117647058826,0.6470588235294118,6,25,0.35294117647058826
2024-11-04,D5,d7,61,E2,95-5,6-25,2,7,11,20,10000000,2,61,18,3500000000,1322875655.5322955,5500000000,1658312395.1777,9000000000,2121320343.5596423,0.3888888888888889,0.6111111111111112,6,25,0.3888888888888889
2024-11-04,D5,d7,61,E3,95-5,6-25,3,8,12,20,10000000,3,61,20,4000000000,1414213562.373095,6000000000,1732050807.568877,10000000000,2236067977.4997897,0.4,0.6,6,25,0.4
2024-11-04,D5,d7,61,E4,50-50,6-25,1,16,16,20,10000000,1,61,32,8000000000,2000000000,8000000000,2000000000,16000000000,2828427124.74619,0.5,0.5,6,25,0.5
2024-11-04,D5,d7,61,E5,50-50,6-25,2,29,16,20,10000000,2,61,45,14500000000,2692582403.567252,8000000000,2000000000,22500000000,3354101966.2496843,0.6444444444444445,0.35555555555555557,6,25,0.6444444444444445
2024-11-04,D5,d7,61,E6,50-50,6-25,3,24,9,20,10000000,3,61,33,12000000000,2449489742.783178,4500000000,1500000000,16500000000,2872281323.2690144,0.7272727272727273,0.2727272727272727,6,25,0.7272727272727273
2024-11-04,D5,d7,61,E7,5-95,6-25,1,31,9,20,10000000,1,61,40,15500000000,2783882181.4150105,4500000000,1500000000,20000000000,3162277660.16838,0.775,0.225,6,25,0.775
2024-11-04,D5,d7,61,E8,5-95,6-25,2,13,9,20,10000000,2,61,22,6500000000,1802775637.7319946,4500000000,1500000000,11000000000,2345207879.911715,0.5909090909090909,0.4090909090909091,6,25,0.5909090909090909
2024-11-04,D5,d7,61,E9,5-95,6-25,3,14,11,20,10000000,3,61,25,7000000000,1870828693.386971,5500000000,1658312395.1777,12500000000,2500000000,0.56,0.44,6,25,0.56
2024-11-04,D5,d7,61,F1,95-5,2-25,1,4,7,20,10000000,1,61,11,2000000000,1000000000,3500000000,1322875655.5322955,5500000000,1658312395.1777,0.36363636363636365,0.6363636363636364,2,25,0.36363636363636365
2024-11-04,D5,d7,61,F2,95-5,2-25,2,8,7,20,10000000,2,61,15,4000000000,1414213562.373095,3500000000,1322875655.5322955,7500000000,1936491673.1037083,0.5333333333333333,0.4666666666666667,2,25,0.5333333333333333
