"","row","col","od","well","filename","date_of_plating","day_ID","salinity","competition","pair","bio_rep"
"1713","F",9,0.64819997549057,"F9","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-25","3"
"1714","F",10,0.146099999547005,"F10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","1"
"1715","F",10,0.146099999547005,"F10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","1"
"1716","F",11,0.13680000603199,"F11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","2"
"1717","F",11,0.13680000603199,"F11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","2"
"1718","F",12,0.147799998521805,"F12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","3"
"1719","F",12,0.147799998521805,"F12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","39","3"
"1720","G",1,0.58569997549057,"G1","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","1"
"1721","G",1,0.58569997549057,"G1","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","1"
"1722","G",2,0.567499995231628,"G2","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","2"
"1723","G",2,0.567499995231628,"G2","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","2"
"1724","G",3,0.550300002098083,"G3","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","3"
"1725","G",3,0.550300002098083,"G3","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-32","3"
"1726","G",4,0.573000013828278,"G4","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","1"
"1727","G",4,0.573000013828278,"G4","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","1"
"1728","G",5,0.568000018596649,"G5","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","2"
"1729","G",5,0.568000018596649,"G5","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","2"
"1730","G",6,0.590200006961823,"G6","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","3"
"1731","G",6,0.590200006961823,"G6","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-32","3"
"1732","G",7,0.682299971580505,"G7","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","1"
"1733","G",7,0.682299971580505,"G7","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","1"
"1734","G",8,0.646600008010864,"G8","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","2"
"1735","G",8,0.646600008010864,"G8","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","2"
"1736","G",9,0.572499990463257,"G9","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","3"
"1737","G",9,0.572499990463257,"G9","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-32","3"
"1738","G",10,0.60860002040863,"G10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","1"
"1739","G",10,0.60860002040863,"G10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","1"
"1740","G",11,0.59249997138977,"G11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","2"
"1741","G",11,0.59249997138977,"G11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","2"
"1742","G",12,0.620599985122681,"G12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","3"
"1743","G",12,0.620599985122681,"G12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","40","3"
"1744","H",1,0.592700004577637,"H1","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","1"
"1745","H",1,0.592700004577637,"H1","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","1"
"1746","H",2,0.639699995517731,"H2","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","2"
"1747","H",2,0.639699995517731,"H2","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","2"
"1748","H",3,0.628199994564056,"H3","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","3"
"1749","H",3,0.628199994564056,"H3","2024-10-27_D1_61gl",2024-10-27,"D1","61","95-5","2-II.F2","3"
"1750","H",4,0.598900020122528,"H4","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","1"
"1751","H",4,0.598900020122528,"H4","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","1"
"1752","H",5,0.594099998474121,"H5","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","2"
"1753","H",5,0.594099998474121,"H5","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","2"
"1754","H",6,0.599300026893616,"H6","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","3"
"1755","H",6,0.599300026893616,"H6","2024-10-27_D1_61gl",2024-10-27,"D1","61","50-50","2-II.F2","3"
"1756","H",7,0.640999972820282,"H7","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","1"
"1757","H",7,0.640999972820282,"H7","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","1"
"1758","H",8,0.587300002574921,"H8","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","2"
"1759","H",8,0.587300002574921,"H8","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","2"
"1760","H",9,0.512700021266937,"H9","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","3"
"1761","H",9,0.512700021266937,"H9","2024-10-27_D1_61gl",2024-10-27,"D1","61","5-95","2-II.F2","3"
"1762","H",10,0.419600009918213,"H10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","1"
"1763","H",10,0.419600009918213,"H10","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","1"
"1764","H",11,0.478500008583069,"H11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","2"
"1765","H",11,0.478500008583069,"H11","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","2"
"1766","H",12,0.458499997854233,"H12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","3"
"1767","H",12,0.458499997854233,"H12","2024-10-27_D1_61gl",2024-10-27,"D1","61","100","II.F2","3"
"1768","A",1,0.41049998998642,"A1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-2","1"
"1769","A",2,0.559599995613098,"A2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-2","2"
"1770","A",3,0.598200023174286,"A3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-2","3"
"1771","A",4,0.555899977684021,"A4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-2","1"
"1772","A",5,0.559700012207031,"A5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-2","2"
"1773","A",6,0.58160001039505,"A6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-2","3"
"1774","A",7,0.546299993991852,"A7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-2","1"
"1775","A",8,0.559700012207031,"A8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-2","2"
"1776","A",9,0.550700008869171,"A9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-2","3"
"1777","A",10,0.347000002861023,"A10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","2","1"
"1778","A",11,0.237399995326996,"A11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","2","2"
"1779","A",12,0.248600006103516,"A12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","2","3"
"1780","B",1,0.501500010490417,"B1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-8","1"
"1781","B",2,0.611800014972687,"B2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-8","2"
"1782","B",3,0.521200001239777,"B3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-8","3"
"1783","B",4,0.573099970817566,"B4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-8","1"
"1784","B",5,0.504499971866608,"B5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-8","2"
"1785","B",6,0.481900006532669,"B6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-8","3"
"1786","B",7,0.547699987888336,"B7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-8","1"
"1787","B",8,0.561600029468536,"B8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-8","2"
"1788","B",9,0.552799999713898,"B9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-8","3"
"1789","C",1,0.685500025749207,"C1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-39","1"
"1790","C",2,0.623099982738495,"C2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-39","2"
"1791","C",3,0.654299974441528,"C3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-39","3"
"1792","C",4,0.667800009250641,"C4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-39","1"
"1793","C",5,0.662400007247925,"C5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-39","2"
"1794","C",6,0.604900002479553,"C6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-39","3"
"1795","C",7,0.673399984836578,"C7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-39","1"
"1796","C",8,0.713699996471405,"C8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-39","2"
"1797","C",9,0.676199972629547,"C9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-39","3"
"1798","C",10,0.26800000667572,"C10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","8","1"
"1799","C",11,0.298099994659424,"C11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","8","2"
"1800","C",12,0.280200004577637,"C12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","8","3"
"1801","D",1,0.566500008106232,"D1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-II.F2","1"
"1802","D",2,0.564400017261505,"D2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-II.F2","2"
"1803","D",3,0.592000007629395,"D3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","40-II.F2","3"
"1804","D",4,0.604600012302399,"D4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-II.F2","1"
"1805","D",5,0.611999988555908,"D5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-II.F2","2"
"1806","D",6,0.557099997997284,"D6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","40-II.F2","3"
"1807","D",7,0.602100014686584,"D7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-II.F2","1"
"1808","D",8,0.62830001115799,"D8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-II.F2","2"
"1809","D",9,0.7189000248909,"D9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","40-II.F2","3"
"1810","D",10,0.40090000629425,"D10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","25","1"
"1811","D",11,0.391499996185303,"D11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","25","2"
"1812","D",12,0.403299987316132,"D12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","25","3"
"1813","E",1,0.645799994468689,"E1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","6-25","1"
"1814","E",2,0.625599980354309,"E2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","6-25","2"
"1815","E",3,0.642400026321411,"E3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","6-25","3"
"1816","E",4,0.642099976539612,"E4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","6-25","1"
"1817","E",5,0.625999987125397,"E5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","6-25","2"
"1818","E",6,0.635900020599365,"E6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","6-25","3"
"1819","E",7,0.62610000371933,"E7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","6-25","1"
"1820","E",8,0.641499996185303,"E8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","6-25","2"
"1821","E",9,0.623799979686737,"E9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","6-25","3"
"1822","E",10,0.549499988555908,"E10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","32","1"
"1823","E",11,0.507200002670288,"E11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","32","2"
"1824","E",12,0.555499970912933,"E12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","32","3"
"1825","F",1,0.510599970817566,"F1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-25","1"
"1826","F",2,0.491400003433228,"F2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-25","2"
"1827","F",3,0.513899981975555,"F3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-25","3"
"1828","F",4,0.48769998550415,"F4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-25","1"
"1829","F",5,0.525200009346008,"F5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-25","2"
"1830","F",6,0.494500011205673,"F6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-25","3"
"1831","F",7,0.512199997901917,"F7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-25","1"
"1832","F",8,0.510399997234344,"F8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-25","2"
"1833","F",9,0.526000022888184,"F9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-25","3"
"1834","F",10,0.491299986839294,"F10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","39","1"
"1835","F",11,0.453700006008148,"F11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","39","2"
"1836","F",12,0.504999995231628,"F12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","39","3"
"1837","G",1,0.537699997425079,"G1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-32","1"
"1838","G",2,0.472099989652634,"G2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-32","2"
"1839","G",3,0.464599996805191,"G3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-32","3"
"1840","G",4,0.513000011444092,"G4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-32","1"
"1841","G",5,0.536700010299683,"G5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-32","2"
"1842","G",6,0.554499983787537,"G6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-32","3"
"1843","G",7,0.508700013160706,"G7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-32","1"
"1844","G",8,0.543099999427795,"G8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-32","2"
"1845","G",9,0.563700020313263,"G9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-32","3"
"1846","G",10,0.53250002861023,"G10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","40","1"
"1847","G",11,0.555999994277954,"G11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","40","2"
"1848","G",12,0.597899973392487,"G12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","40","3"
"1849","H",1,0.625599980354309,"H1","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-II.F2","1"
"1850","H",2,0.529500007629395,"H2","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-II.F2","2"
"1851","H",3,0.520900011062622,"H3","2024-10-29_D2_16gl",2024-10-29,"D2","16","95-5","2-II.F2","3"
"1852","H",4,0.677699983119965,"H4","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-II.F2","1"
"1853","H",5,0.6560999751091,"H5","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-II.F2","2"
"1854","H",6,0.633599996566772,"H6","2024-10-29_D2_16gl",2024-10-29,"D2","16","50-50","2-II.F2","3"
"1855","H",7,0.7567999958992,"H7","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-II.F2","1"
"1856","H",8,0.660600006580353,"H8","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-II.F2","2"
"1857","H",9,0.703100025653839,"H9","2024-10-29_D2_16gl",2024-10-29,"D2","16","5-95","2-II.F2","3"
"1858","H",10,0.513199985027313,"H10","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","II.F2","1"
"1859","H",11,0.558000028133392,"H11","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","II.F2","2"
"1860","H",12,0.554099977016449,"H12","2024-10-29_D2_16gl",2024-10-29,"D2","16","100","II.F2","3"
"1861","A",1,0.664600014686584,"A1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-2","1"
"1862","A",2,0.661700010299683,"A2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-2","2"
"1863","A",3,0.63620001077652,"A3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-2","3"
"1864","A",4,0.550800025463104,"A4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-2","1"
"1865","A",5,0.509299993515015,"A5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-2","2"
"1866","A",6,0.546199977397919,"A6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-2","3"
"1867","A",7,0.407900005578995,"A7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-2","1"
"1868","A",8,0.430299997329712,"A8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-2","2"
"1869","A",9,0.368099987506866,"A9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-2","3"
"1870","A",10,0.505599975585938,"A10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","2","1"
"1871","A",11,0.413599997758865,"A11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","2","2"
"1872","A",12,0.443500012159348,"A12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","2","3"
"1873","B",1,0.715099990367889,"B1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-8","1"
"1874","B",2,0.680899977684021,"B2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-8","2"
"1875","B",3,0.706200003623962,"B3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-8","3"
"1876","B",4,0.64740002155304,"B4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-8","1"
"1877","B",5,0.637799978256226,"B5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-8","2"
"1878","B",6,0.552999973297119,"B6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-8","3"
"1879","B",7,0.456299990415573,"B7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-8","1"
"1880","B",8,0.358999997377396,"B8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-8","2"
"1881","B",9,0.41839998960495,"B9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-8","3"
"1882","C",1,0.465799987316132,"C1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-39","1"
"1883","C",2,0.680400013923645,"C2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-39","2"
"1884","C",3,0.624899983406067,"C3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-39","3"
"1885","C",4,0.716499984264374,"C4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-39","1"
"1886","C",5,0.255899995565414,"C5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-39","2"
"1887","C",6,0.689400017261505,"C6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-39","3"
"1888","C",7,0.668600022792816,"C7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-39","1"
"1889","C",8,0.70090001821518,"C8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-39","2"
"1890","C",9,0.590799987316132,"C9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-39","3"
"1891","C",10,0.536199986934662,"C10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","8","1"
"1892","C",11,0.408800005912781,"C11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","8","2"
"1893","C",12,0.51529997587204,"C12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","8","3"
"1894","D",1,0.629499971866608,"D1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-II.F2","1"
"1895","D",2,0.66839998960495,"D2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-II.F2","2"
"1896","D",3,0.629100024700165,"D3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","40-II.F2","3"
"1897","D",4,0.569000005722046,"D4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-II.F2","1"
"1898","D",5,0.583700001239777,"D5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-II.F2","2"
"1899","D",6,0.54119998216629,"D6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","40-II.F2","3"
"1900","D",7,0.609000027179718,"D7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-II.F2","1"
"1901","D",8,0.603900015354156,"D8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-II.F2","2"
"1902","D",9,0.65200001001358,"D9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","40-II.F2","3"
"1903","D",10,0.406899988651276,"D10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","25","1"
"1904","D",11,0.408300012350082,"D11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","25","2"
"1905","D",12,0.405800014734268,"D12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","25","3"
"1906","E",1,0.657700002193451,"E1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","6-25","1"
"1907","E",2,0.732900023460388,"E2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","6-25","2"
"1908","E",3,0.721000015735626,"E3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","6-25","3"
"1909","E",4,0.620000004768372,"E4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","6-25","1"
"1910","E",5,0.656700015068054,"E5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","6-25","2"
"1911","E",6,0.620599985122681,"E6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","6-25","3"
"1912","E",7,0.619700014591217,"E7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","6-25","1"
"1913","E",8,0.672699987888336,"E8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","6-25","2"
"1914","E",9,0.660899996757507,"E9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","6-25","3"
"1915","E",10,0.459300011396408,"E10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","32","1"
"1916","E",11,0.38060000538826,"E11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","32","2"
"1917","E",12,0.439599990844727,"E12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","32","3"
"1918","F",1,0.574500024318695,"F1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-25","1"
"1919","F",2,0.582300007343292,"F2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-25","2"
"1920","F",3,0.5692999958992,"F3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-25","3"
"1921","F",4,0.578000009059906,"F4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-25","1"
"1922","F",5,0.571300029754639,"F5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-25","2"
"1923","F",6,0.54610002040863,"F6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-25","3"
"1924","F",7,0.538500010967255,"F7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-25","1"
"1925","F",8,0.58459997177124,"F8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-25","2"
"1926","F",9,0.570699989795685,"F9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-25","3"
"1927","F",10,0.416399985551834,"F10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","39","1"
"1928","F",11,0.319799989461899,"F11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","39","2"
"1929","F",12,0.410299986600876,"F12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","39","3"
"1930","G",1,0.200800001621246,"G1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-32","1"
"1931","G",2,0.355500012636185,"G2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-32","2"
"1932","G",3,0.359699994325638,"G3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-32","3"
"1933","G",4,0.458799988031387,"G4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-32","1"
"1934","G",5,0.454100012779236,"G5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-32","2"
"1935","G",6,0.475100010633469,"G6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-32","3"
"1936","G",7,0.606500029563904,"G7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-32","1"
"1937","G",8,0.469399988651276,"G8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-32","2"
"1938","G",9,0.447899997234344,"G9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-32","3"
"1939","G",10,0.183699995279312,"G10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","40","1"
"1940","G",11,0.267300009727478,"G11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","40","2"
"1941","G",12,0.607299983501434,"G12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","40","3"
"1942","H",1,0.417499989271164,"H1","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-II.F2","1"
"1943","H",2,0.417600005865097,"H2","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-II.F2","2"
"1944","H",3,0.408800005912781,"H3","2024-10-29_D2_31gl",2024-10-29,"D2","31","95-5","2-II.F2","3"
"1945","H",4,0.517400026321411,"H4","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-II.F2","1"
"1946","H",5,0.477100014686584,"H5","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-II.F2","2"
"1947","H",6,0.497900009155273,"H6","2024-10-29_D2_31gl",2024-10-29,"D2","31","50-50","2-II.F2","3"
"1948","H",7,0.615100026130676,"H7","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-II.F2","1"
"1949","H",8,0.75110000371933,"H8","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-II.F2","2"
"1950","H",9,0.687900006771088,"H9","2024-10-29_D2_31gl",2024-10-29,"D2","31","5-95","2-II.F2","3"
"1951","H",10,0.53250002861023,"H10","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","II.F2","1"
"1952","H",11,0.568400025367737,"H11","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","II.F2","2"
"1953","H",12,0.578800022602081,"H12","2024-10-29_D2_31gl",2024-10-29,"D2","31","100","II.F2","3"
