well,well_row,well_salt,isolate_id,min_dens,max_dens,dens_diff,lag_time,max_percap,max_percap_time,measurement_date,plate_id,orig_plate_id,include_plate,exclusion_reason,plate_reader,media_date,exclude_wells,well_notes,experiment_notes,plate_date,inoc,plate_temperature,plate_salinity,plate_storage,morphology,color,sanger,class,order,family,genus,species,name,exp_id,replicate
E12,E,100,8,0.11228571512869426,1.41301429271698,1.3007285775882858,11.904211703994449,0.5331306734645314,15.101638888888889,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E2,E,5,8,0.08722857173000063,0.9710999982697623,0.8838714265397617,10.117951848460113,0.607225348507888,12.75136111111111,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E3,E,15,8,0.0895285712821143,1.0249857221330916,0.9354571508509772,6.821776235280543,1.1825580146657722,8.400916666666667,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E4,E,20,8,0.09291428540434156,1.0342714275632585,0.941357142158917,6.594569266974414,1.2631385915496214,8.00086111111111,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E5,E,30,8,0.09635714335100991,1.0039142710821969,0.907557127731187,6.419874489827702,1.2248606574317413,7.7508333333333335,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E6,E,35,8,0.0983000003865787,0.9594571420124599,0.8611571416258812,6.693725808226135,1.1840577031882062,7.9008611111111104,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E7,E,40,8,0.1000857140336718,1.0018714325768607,0.9017857185431889,6.781837822955495,1.0912636307201249,8.00086111111111,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E8,E,45,8,0.10287142864295415,1.2273142508098058,1.1244428221668517,7.248905323355191,1.0666438138204388,8.400916666666667,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
E9,E,50,8,0.10234285784619195,0.8709285770143781,0.7685857191681862,7.578085251642649,0.9870842162514305,8.850944444444444,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,31,-,white large,white,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,ostreae,Pseudoalteromonas ostreae,2023-06-03_1,2023-06-03_1
F1,F,0,10,0.08561428636312485,0.6876428467886788,0.602028560425554,7.782846039891892,0.7421043147054922,10.001083333333334,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F10,F,65,10,0.09415714229856219,0.12197142945868629,0.0278142871601241,NA,0,NA,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F11,F,80,10,0.095842858510358,0.11697142784084592,0.02112856933048793,NA,0,NA,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F12,F,100,10,0.09529999962874822,0.11967142884220396,0.02437142921345574,NA,0,NA,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F2,F,5,10,0.08780000039509364,0.762571428503309,0.6747714281082153,8.119435991583725,0.6343860399147034,12.301333333333334,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F3,F,15,10,0.08868571370840073,0.7536428570747375,0.6649571433663368,8.706274508954808,0.5991762671674842,12.901388888888889,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F4,F,20,10,0.09007142803498677,0.7765857151576451,0.6865142871226583,8.883340828841474,0.6190438033338491,11.301222222222222,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F5,F,30,10,0.09089999965259007,0.8917571391378131,0.800857139485223,9.967047547802439,0.5499524217545365,13.351444444444443,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F6,F,35,10,0.08945714469466891,1.0461285965783256,0.9566714518836567,10.716033878680417,0.5194741915465798,14.451555555555554,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F7,F,40,10,0.09171428637845176,1.093342866216387,1.0016285798379354,11.7114333677938,0.4772959263473911,14.051527777777778,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F8,F,45,10,0.09189999955041069,1.1535571302686418,1.0616571307182312,9.392059865144702,0.5657887022371362,9.501027777777777,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
F9,F,50,10,0.09287142753601074,0.9298142875943866,0.8369428600583758,14.154232272200032,0.3726337109610735,15.551666666666666,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,charles,room,16,-,white,white,x,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,Pseudomonas fragi,2023-06-03_1,2023-06-03_1
G1,G,0,35,0.08501428685017995,0.08572857188326972,7.14285033089776e-4,NA,0,NA,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G10,G,65,35,0.11687142934117999,1.1948857307434082,1.0780143014022283,11.138189811989546,0.35955494585999287,14.651583333333333,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G11,G,80,35,0.09758571428912026,1.1229428734098161,1.0253571591206958,13.08560410626464,0.3145144639571353,18.251972222222225,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G12,G,100,35,0.09719999986035484,0.8700428519930158,0.7728428521326609,21.171520313631287,0.18640021624456882,27.55297222222222,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G2,G,5,35,0.08755714233432497,0.932400005204337,0.844842862870012,6.968012985791709,0.5605218636771181,11.151194444444446,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G3,G,15,35,0.08965714275836945,0.9644999929836818,0.8748428502253124,6.258306696152371,0.6278993430032452,9.601027777777777,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G4,G,20,35,0.09227142908743449,1.004899995667594,0.9126285665801595,6.267761559791487,0.6579758811050622,9.251,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G5,G,30,35,0.09487142733165196,1.0278142860957555,0.9329428587641035,6.740284865227827,0.6312426449443133,9.701055555555556,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G6,G,35,35,0.09504285667623792,1.0441714184624808,0.9491285617862429,7.0537668510792795,0.6219114607373801,9.551027777777778,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G7,G,40,35,0.1035714287843023,1.0791571310588293,0.975585702274527,7.613082344924336,0.552003342471799,9.901055555555557,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G8,G,45,35,0.10471428505011968,1.0816857133592879,0.9769714283091682,8.11259311739023,0.5272999084679088,10.701166666666666,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
G9,G,50,35,0.09691428605999265,1.099585737500872,1.0026714514408792,8.54085273084566,0.5086218465253176,11.70125,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,nahant,15C,16,-,pink opaque small,pink,x,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,frigidimarina?,Shewanella frigidimarina?,2023-06-03_1,2023-06-03_1
H1,H,0,45,0.08671428582498006,0.08768571381058012,9.714279856000568e-4,NA,0,NA,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H10,H,65,45,0.10822857064860207,0.6415142842701503,0.5332857136215483,12.29956489889036,0.6062653758429984,14.401555555555555,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H11,H,80,45,0.11889999892030444,0.619314295904977,0.5004142969846725,15.476404984645924,0.5245528161195506,17.451888888888888,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H12,H,100,45,0.11348571415458407,0.5109285627092633,0.39744284855467926,26.16109813634833,0.30546320147422307,30.403277777777777,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H2,H,5,45,0.08717142790555954,0.5372714229992458,0.45009999509368626,10.51607064911558,0.6236988656085748,14.601583333333332,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H3,H,15,45,0.08981428614684514,0.7188285759517125,0.6290142898048673,8.467180241968908,0.9299445357047961,10.65113888888889,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H4,H,20,45,0.08987142997128623,0.692428571837289,0.6025571418660027,8.127998681605085,0.9980499690350223,10.251111111111111,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H5,H,30,45,0.09442857120718275,0.7131428463118417,0.6187142751046589,8.647190122867947,0.9118737222211354,10.751166666666666,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H6,H,35,45,0.09278571392808642,0.7077571494238717,0.6149714354957853,8.742241403708505,0.8762148521492027,11.001194444444446,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H7,H,40,45,0.09881428629159927,0.704157156603677,0.6053428703120777,9.395647259286271,0.7832786258470001,11.65125,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H8,H,45,45,0.09644285695893424,0.6614142911774772,0.5649714342185429,9.325587240625222,0.6998082565627582,11.801277777777777,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
H9,H,50,45,0.0987000007714544,0.6300000037465777,0.5313000029751234,10.007924159134427,0.6856818066804172,12.301333333333334,2023-06-03,1,NA,TRUE,NA,NA,2023-05-16,NA,NA,NA,D7,ica,room,16,-,white translucent medium,white,x,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,polaris,Marinomonas polaris,2023-06-03_1,2023-06-03_1
A1,A,0,26,0.08518571193729128,0.08597142781530108,7.857158780097961e-4,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A10,A,65,26,0.09307142879281725,0.10182857087680272,0.008757142083985467,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A11,A,80,26,0.09297142710004534,0.10105714308364051,0.00808571598359517,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A12,A,100,26,0.09755714344126838,0.10204285702535085,0.004485713584082465,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A2,A,5,26,0.08651428243943624,0.20487142673560552,0.11835714429616928,3.2368753619056267,0.14922875149032222,8.400916666666667,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A3,A,15,26,0.09278571392808642,0.4883714275700705,0.3955857136419841,2.920498725771976,0.3561505395437556,3.5003888888888888,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A4,A,20,26,0.09271428627627236,0.33758571318217684,0.24487142690590447,2.8225418687655375,0.3435406751168847,3.5003888888888888,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A5,A,30,26,0.09484285648380007,0.20775714090892247,0.1129142844251224,19.842154204093028,0.14135607096077463,29.553583333333332,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A6,A,35,26,0.09515714326075145,0.16532856864588602,0.07017142538513457,20.051749086433603,0.10739636631054872,31.00372222222222,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A7,A,40,26,0.09394285721438271,0.14535714473043168,0.05141428751604897,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A8,A,45,26,0.09274285499538694,0.12707142957619258,0.03432857458080564,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
A9,A,50,26,0.09474285691976547,0.12468571428741727,0.0299428573676518,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,new media from 06/07,D7,nahant,room,16,-,round small white translucent,white,x,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA,Roseobacter NA,2023-06-13_1,2023-06-13_1
B1,B,0,27,0.08552857275520052,0.08644285691635949,9.142841611589625e-4,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B10,B,65,27,0.09460000161613737,1.3382000071661813,1.2436000055500438,10.081948500183975,0.9170227828519355,12.951416666666667,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B11,B,80,27,0.0948285705276898,1.5882285833358765,1.4934000128081866,10.755499911185968,0.6676481885369817,14.801611111111113,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B12,B,100,27,0.09554285875388555,1.5484285524913244,1.4528856937374388,12.736085834038137,0.3875774301340177,16.00175,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B2,B,5,27,0.08704285536493574,0.1179142849785941,0.030871429613658366,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B3,B,15,27,0.09377142893416542,1.3061285529817854,1.21235712404762,9.395685148359595,0.8622132907954464,12.301333333333334,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B4,B,20,27,0.09225714206695557,1.347342882837568,1.2550857407706124,9.0697176543163,1.0854079534533978,11.30125,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B5,B,30,27,0.09474285691976547,1.2943285703659058,1.1995857134461403,8.245192737622954,1.1545977000704022,10.001083333333334,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B6,B,35,27,0.09502857178449631,1.3117142915725708,1.2166857197880745,8.256081757227287,1.150308698110832,10.051111111111112,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B7,B,40,27,0.09457142863954816,1.3231571401868547,1.2285857115473064,8.5965640004267,1.1267905313611668,10.501138888888889,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B8,B,45,27,0.09508571454456874,1.311899985585894,1.2168142710413252,8.57943930803881,1.0404114988174913,10.751166666666666,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
B9,B,50,27,0.09535714345318931,1.3468285628727503,1.251471419419561,8.845329207442237,1.0317209258711666,11.001194444444446,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,fucus,15C,31,-,pink graw translucent,pink,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,Pseudoalteromonas sp.,2023-06-13_1,2023-06-13_1
C1,C,0,29,0.08427142671176366,0.08448571286031178,2.1428614854812622e-4,NA,0,NA,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,nahant,room,46,-,orangish irregular,orangish,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Prydzensis?,Pseudoalteromonas Prydzensis?,2023-06-13_1,2023-06-13_1
C10,C,65,29,0.09311428453241076,1.3656142950057983,1.2725000104733877,7.6170994766275975,0.9710168347088209,10.051111111111112,2023-06-13,1,NA,TRUE,NA,NA,2023-06-07,NA,NA,NA,D7,nahant,room,46,-,orangish irregular,orangish,x,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Prydzensis?,Pseudoalteromonas Prydzensis?,2023-06-13_1,2023-06-13_1
