QueryID,isolate_id,Perc.Ident,Alignment.Length,mismatch,gapopen,qstart,qend,sstart,send,evalue,Bits
ASV2168,II.D12,98.93,373,4,0,1,373,217,589,0,667
ASV2168,I.D5,98.93,373,4,0,1,373,245,617,0,667
ASV2168,N1,98.66,373,5,0,1,373,212,584,0,662
ASV2168,I.D4,97.32,373,10,0,1,373,494,866,0,634
ASV2174,II.E11,99.31,288,2,0,1,288,481,768,4.999999999999999e-150,521
ASV2177,II.F11,100,28,0,0,347,374,485,512,7e-9,52.8
ASV2179,42,97.05,373,11,0,1,373,235,607,0,628
ASV2186,N16_20C_D3_1,99.73,372,1,0,1,372,502,873,0,682
ASV2186,18c,99.73,372,1,0,1,372,455,826,0,682
ASV2186,12,99.73,372,1,0,1,372,510,881,0,682
ASV2186,II.E10,99.73,372,1,0,1,372,245,616,0,682
ASV2186,17,99.73,372,1,0,1,372,62,433,0,682
ASV2186,I.F2,99.73,372,1,0,1,372,190,561,0,682
ASV2186,I.E11,99.73,372,1,0,1,372,57,428,0,682
ASV2186,13,99.73,372,1,0,1,372,289,660,0,682
ASV2186,I.C2,99.73,372,1,0,1,372,243,614,0,682
ASV2186,I.B1,99.73,372,1,0,1,372,75,446,0,682
ASV2186,7,99.73,372,1,0,1,372,295,666,0,682
ASV2186,5,99.73,372,1,0,1,372,45,416,0,682
ASV2186,3,99.73,372,1,0,1,372,243,614,0,682
ASV2186,2,99.73,372,1,0,1,372,61,432,0,682
ASV2186,11,99.73,372,1,0,1,372,190,561,0,682
ASV2186,1,99.73,372,1,0,1,372,62,433,0,682
ASV2186,II.E11,99.46,372,2,0,1,372,481,852,0,676
ASV2186,I.H2,99.46,372,2,0,1,372,245,616,0,676
ASV2186,I.G5,99.46,372,2,0,1,372,60,431,0,676
ASV2186,F16_20C_r3,99.46,372,1,1,1,372,499,869,0,675
ASV2186,15,99.2,374,1,2,1,372,497,870,0,673
ASV2186,II.D10,99.19,372,3,0,1,372,492,863,0,671
ASV2186,37,99.19,372,3,0,1,372,502,873,0,671
ASV2186,34,99.19,372,3,0,1,372,487,858,0,671
ASV2186,II.B10,99.19,372,3,0,1,372,355,726,0,671
ASV2186,II.A10,99.19,372,3,0,1,372,436,807,0,671
ASV2186,I.C11,99.19,372,3,0,1,372,60,431,0,671
ASV2186,I.B12,99.19,372,3,0,1,372,212,583,0,671
ASV2186,8,99.19,372,3,0,1,372,308,679,0,671
ASV2186,41,99.19,372,3,0,1,372,346,717,0,671
ASV2186,II.A11,98.92,372,4,0,1,372,60,431,0,665
ASV2186,32,98.67,376,1,4,1,372,488,863,0,664
ASV2186,II.H10,98.39,372,6,0,1,372,477,848,0,654
ASV2186,F46_15C_r1,98.39,372,6,0,1,372,498,869,0,654
ASV2186,44c,98.39,372,6,0,1,372,356,727,0,654
ASV2186,II.G11,98.39,372,6,0,1,372,289,660,0,654
ASV2186,27,98.39,372,6,0,1,372,287,658,0,654
ASV2186,9,98.39,372,6,0,1,372,211,582,0,654
ASV2186,43,98.39,372,6,0,1,372,342,713,0,654
ASV2186,I.G1,98.12,372,7,0,1,372,212,583,0,649
ASV2186,29,98.12,372,7,0,1,372,325,696,0,649
ASV2186,II.C10,97.85,372,8,0,1,372,190,561,0,643
ASV2187,II.D2,99.73,373,1,0,1,373,494,866,0,684
ASV2187,II.B12,99.73,373,1,0,1,373,483,855,0,684
ASV2187,II.A2,99.73,373,1,0,1,373,443,815,0,684
ASV2187,II.C6,99.73,373,1,0,1,373,511,883,0,684
ASV2187,II.B11,99.73,373,1,0,1,373,503,875,0,684
ASV2187,II.E1,99.73,373,1,0,1,373,239,611,0,684
ASV2187,36,99.73,373,1,0,1,373,239,611,0,684
ASV2187,35,99.73,373,1,0,1,373,288,660,0,684
ASV2187,II.A6,99.2,373,3,0,1,373,212,584,0,673
ASV2187,II.A3,97.05,373,11,0,1,373,488,860,0,628
ASV2187,I16_20C_r2,97.05,373,11,0,1,373,496,868,0,628
ASV2187,II.F1,97.05,373,11,0,1,373,490,862,0,628
ASV2187,II.B1,97.05,373,11,0,1,373,489,861,0,628
ASV2187,40,97.05,373,11,0,1,373,523,895,0,628
ASV2187,II.G5,97.05,373,11,0,1,373,63,435,0,628
ASV2187,6,97.05,373,11,0,1,373,367,739,0,628
ASV2188,42,97.59,373,9,0,1,373,235,607,0,640
ASV2189,42,97.59,373,9,0,1,373,235,607,0,640
ASV2193,42,97.32,373,10,0,1,373,235,607,0,634
ASV2201,I.E2,99.18,368,3,0,1,368,284,651,0,664
ASV2201,I.E12,99.18,368,3,0,1,368,248,615,0,664
ASV2201,II.H11,98.1,368,7,0,1,368,501,868,0,641
ASV2201,II.A12,98.1,368,7,0,1,368,143,510,0,641
ASV2206,N16_20C_D3_1,99.73,372,1,0,1,372,502,873,0,682
ASV2206,18c,99.73,372,1,0,1,372,455,826,0,682
ASV2206,12,99.73,372,1,0,1,372,510,881,0,682
ASV2206,II.E10,99.73,372,1,0,1,372,245,616,0,682
ASV2206,17,99.73,372,1,0,1,372,62,433,0,682
ASV2206,I.F2,99.73,372,1,0,1,372,190,561,0,682
ASV2206,I.E11,99.73,372,1,0,1,372,57,428,0,682
ASV2206,13,99.73,372,1,0,1,372,289,660,0,682
ASV2206,I.C2,99.73,372,1,0,1,372,243,614,0,682
ASV2206,I.B1,99.73,372,1,0,1,372,75,446,0,682
ASV2206,7,99.73,372,1,0,1,372,295,666,0,682
ASV2206,5,99.73,372,1,0,1,372,45,416,0,682
ASV2206,3,99.73,372,1,0,1,372,243,614,0,682
ASV2206,2,99.73,372,1,0,1,372,61,432,0,682
ASV2206,11,99.73,372,1,0,1,372,190,561,0,682
ASV2206,1,99.73,372,1,0,1,372,62,433,0,682
ASV2206,II.E11,99.46,372,2,0,1,372,481,852,0,676
ASV2206,I.H2,99.46,372,2,0,1,372,245,616,0,676
ASV2206,I.G5,99.46,372,2,0,1,372,60,431,0,676
ASV2206,F16_20C_r3,99.46,372,1,1,1,372,499,869,0,675
ASV2206,15,99.2,374,1,2,1,372,497,870,0,673
ASV2206,II.D10,99.19,372,3,0,1,372,492,863,0,671
ASV2206,37,99.19,372,3,0,1,372,502,873,0,671
ASV2206,34,99.19,372,3,0,1,372,487,858,0,671
ASV2206,II.B10,99.19,372,3,0,1,372,355,726,0,671
ASV2206,II.A10,99.19,372,3,0,1,372,436,807,0,671
ASV2206,I.C11,99.19,372,3,0,1,372,60,431,0,671
ASV2206,I.B12,99.19,372,3,0,1,372,212,583,0,671
ASV2206,8,99.19,372,3,0,1,372,308,679,0,671
ASV2206,41,99.19,372,3,0,1,372,346,717,0,671
ASV2206,II.A11,98.92,372,4,0,1,372,60,431,0,665
ASV2206,32,98.67,376,1,4,1,372,488,863,0,664
ASV2206,II.H10,98.12,372,7,0,1,372,477,848,0,649
ASV2206,F46_15C_r1,98.12,372,7,0,1,372,498,869,0,649
ASV2206,44c,98.12,372,7,0,1,372,356,727,0,649
ASV2206,II.G11,98.12,372,7,0,1,372,289,660,0,649
ASV2206,27,98.12,372,7,0,1,372,287,658,0,649
ASV2206,9,98.12,372,7,0,1,372,211,582,0,649
ASV2206,43,98.12,372,7,0,1,372,342,713,0,649
ASV2206,I.G1,97.85,372,8,0,1,372,212,583,0,643
ASV2206,29,97.85,372,8,0,1,372,325,696,0,643
ASV2206,II.C10,97.58,372,9,0,1,372,190,561,0,638
ASV2207,C3M10,100,28,0,0,347,374,790,817,7e-9,52.8
ASV2207,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV2207,C2R09,100,28,0,0,347,374,782,809,7e-9,52.8
ASV2207,B3R09,100,28,0,0,347,374,792,819,7e-9,52.8
ASV2207,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV2207,25,100,28,0,0,347,374,725,752,7e-9,52.8
ASV2208,25,99.73,372,1,0,1,372,381,752,0,682
ASV2209,25,99.73,372,1,0,1,372,381,752,0,682
ASV2210,II.H4,99.73,374,1,0,1,374,465,838,0,686
ASV2210,new_C4,99.73,374,1,0,1,374,496,869,0,686
ASV2210,II.D5,99.73,374,1,0,1,374,524,897,0,686
ASV2210,II.B3,99.73,374,1,0,1,374,292,665,0,686
ASV2210,II.C1,99.47,374,2,0,1,374,131,504,0,680
ASV2210,new_C10,97.06,374,11,0,1,374,486,859,0,630
ASV2214,42,97.32,373,10,0,1,373,235,607,0,634
ASV2222,N16_20C_D3_1,99.73,372,1,0,1,372,502,873,0,682
ASV2222,18c,99.73,372,1,0,1,372,455,826,0,682
ASV2222,12,99.73,372,1,0,1,372,510,881,0,682
ASV2222,II.E10,99.73,372,1,0,1,372,245,616,0,682
ASV2222,17,99.73,372,1,0,1,372,62,433,0,682
ASV2222,I.F2,99.73,372,1,0,1,372,190,561,0,682
ASV2222,I.E11,99.73,372,1,0,1,372,57,428,0,682
ASV2222,13,99.73,372,1,0,1,372,289,660,0,682
ASV2222,I.C2,99.73,372,1,0,1,372,243,614,0,682
ASV2222,I.B1,99.73,372,1,0,1,372,75,446,0,682
ASV2222,7,99.73,372,1,0,1,372,295,666,0,682
ASV2222,5,99.73,372,1,0,1,372,45,416,0,682
ASV2222,3,99.73,372,1,0,1,372,243,614,0,682
ASV2222,2,99.73,372,1,0,1,372,61,432,0,682
ASV2222,11,99.73,372,1,0,1,372,190,561,0,682
ASV2222,1,99.73,372,1,0,1,372,62,433,0,682
ASV2222,II.E11,99.46,372,2,0,1,372,481,852,0,676
ASV2222,I.H2,99.46,372,2,0,1,372,245,616,0,676
ASV2222,I.G5,99.46,372,2,0,1,372,60,431,0,676
ASV2222,F16_20C_r3,99.46,372,1,1,1,372,499,869,0,675
ASV2222,15,99.2,374,1,2,1,372,497,870,0,673
ASV2222,II.D10,99.19,372,3,0,1,372,492,863,0,671
ASV2222,37,99.19,372,3,0,1,372,502,873,0,671
ASV2222,34,99.19,372,3,0,1,372,487,858,0,671
ASV2222,II.B10,99.19,372,3,0,1,372,355,726,0,671
ASV2222,II.A10,99.19,372,3,0,1,372,436,807,0,671
ASV2222,I.C11,99.19,372,3,0,1,372,60,431,0,671
ASV2222,I.B12,99.19,372,3,0,1,372,212,583,0,671
ASV2222,8,99.19,372,3,0,1,372,308,679,0,671
ASV2222,41,99.19,372,3,0,1,372,346,717,0,671
ASV2222,II.A11,98.92,372,4,0,1,372,60,431,0,665
ASV2222,32,98.67,376,1,4,1,372,488,863,0,664
ASV2222,II.H10,98.12,372,7,0,1,372,477,848,0,649
ASV2222,F46_15C_r1,98.12,372,7,0,1,372,498,869,0,649
ASV2222,44c,98.12,372,7,0,1,372,356,727,0,649
ASV2222,II.G11,98.12,372,7,0,1,372,289,660,0,649
ASV2222,27,98.12,372,7,0,1,372,287,658,0,649
ASV2222,9,98.12,372,7,0,1,372,211,582,0,649
ASV2222,43,98.12,372,7,0,1,372,342,713,0,649
ASV2222,I.G1,97.85,372,8,0,1,372,212,583,0,643
ASV2222,29,97.85,372,8,0,1,372,325,696,0,643
ASV2222,II.C10,97.58,372,9,0,1,372,190,561,0,638
ASV2224,II.E4,98.08,364,7,0,1,364,494,857,0,634
ASV2224,II.D6,97.81,366,4,4,1,364,495,858,0,628
ASV2224,II.G4,97.8,364,8,0,1,364,207,570,0,628
ASV2224,II.A1,97.54,366,5,4,1,364,247,610,9.999999999999998e-181,623
ASV2225,38,98.38,371,6,0,1,371,244,614,0,652
ASV2225,45,98.38,371,6,0,1,371,439,809,0,652
ASV2225,30,98.38,371,6,0,1,371,287,657,0,652
ASV2225,28,98.38,371,6,0,1,371,287,657,0,652
ASV2226,42,99.2,373,3,0,1,373,235,607,0,673
ASV2230,isolate_59,100,28,0,0,345,372,786,813,7e-9,52.8
ASV2230,C3M10,100,28,0,0,345,372,790,817,7e-9,52.8
ASV2230,C3M06,100,28,0,0,345,372,784,811,7e-9,52.8
ASV2230,B3R09,100,28,0,0,345,372,792,819,7e-9,52.8
ASV2230,B3M08,100,28,0,0,345,372,784,811,7e-9,52.8
ASV2230,F16_20C_D3_2,100,28,0,0,345,372,796,823,7e-9,52.8
ASV2230,26,100,28,0,0,345,372,695,722,7e-9,52.8
ASV2230,14,100,28,0,0,345,372,699,726,7e-9,52.8
ASV2231,42,97.32,373,10,0,1,373,235,607,0,634
ASV2232,42,97.32,373,10,0,1,373,235,607,0,634
ASV2240,42,99.46,373,2,0,1,373,235,607,0,678
ASV2241,II.B2,97.18,71,2,0,218,288,625,695,2.0000000000000002e-29,121
ASV2247,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV2252,I.A2,98.66,373,5,0,1,373,239,611,0,662
ASV2252,new_N5,98.39,373,6,0,1,373,500,872,0,656
ASV2252,N2,98.39,373,6,0,1,373,239,611,0,656
ASV2252,II.A3,97,367,11,0,7,373,494,860,5.999999999999998e-179,617
ASV2252,I16_20C_r2,97,367,11,0,7,373,502,868,5.999999999999998e-179,617
ASV2252,II.F1,97,367,11,0,7,373,496,862,5.999999999999998e-179,617
ASV2252,II.B1,97,367,11,0,7,373,495,861,5.999999999999998e-179,617
ASV2252,40,97,367,11,0,7,373,529,895,5.999999999999998e-179,617
ASV2252,II.G5,97,367,11,0,7,373,69,435,5.999999999999998e-179,617
ASV2252,6,97,367,11,0,7,373,373,739,5.999999999999998e-179,617
ASV2253,I3M07,99.46,373,2,0,1,373,505,877,0,678
ASV2253,E3R11,97.59,373,9,0,1,373,518,890,0,640
ASV2253,isolate_59,100,28,0,0,346,373,786,813,7e-9,52.8
ASV2253,C3M10,100,28,0,0,346,373,790,817,7e-9,52.8
ASV2253,C3M06,100,28,0,0,346,373,784,811,7e-9,52.8
ASV2253,C2R09,100,28,0,0,346,373,782,809,7e-9,52.8
ASV2253,B3R09,100,28,0,0,346,373,792,819,7e-9,52.8
ASV2253,B3M08,100,28,0,0,346,373,784,811,7e-9,52.8
ASV2253,F16_20C_D3_2,100,28,0,0,346,373,796,823,7e-9,52.8
ASV2253,26,100,28,0,0,346,373,695,722,7e-9,52.8
ASV2253,25,100,28,0,0,346,373,725,752,7e-9,52.8
ASV2253,18,100,28,0,0,346,373,672,699,7e-9,52.8
ASV2253,14,100,28,0,0,346,373,699,726,7e-9,52.8
ASV2254,new_C3,97.86,373,8,0,1,373,507,879,0,645
ASV2254,new_C5,97.32,373,10,0,1,373,478,850,0,634
ASV2254,II.E6,97.32,373,10,0,1,373,213,585,0,634
ASV2254,16,97.32,373,10,0,1,373,213,585,0,634
ASV2255,I.B2,99.46,373,2,0,1,373,514,886,0,678
ASV2255,I.D5,99.46,373,2,0,1,373,245,617,0,678
ASV2255,II.D12,98.93,373,4,0,1,373,217,589,0,667
ASV2255,N1,98.12,373,7,0,1,373,212,584,0,651
ASV2256,A2M03,98.66,373,5,0,1,373,493,865,0,662
ASV2257,II.E3,100,374,0,0,1,374,471,844,0,691
ASV2257,II.B4,100,374,0,0,1,374,512,885,0,691
ASV2257,new_C10,97.33,374,10,0,1,374,486,859,0,636
ASV2257,II.C5,97.06,374,11,0,1,374,252,625,0,630
ASV2261,C3M10,100,28,0,0,346,373,790,817,7e-9,52.8
ASV2261,C3M06,100,28,0,0,346,373,784,811,7e-9,52.8
ASV2261,C2R09,100,28,0,0,346,373,782,809,7e-9,52.8
ASV2261,B3R09,100,28,0,0,346,373,792,819,7e-9,52.8
ASV2261,B2R22,100,28,0,0,346,373,789,816,7e-9,52.8
ASV2261,F16_20C_D3_2,100,28,0,0,346,373,796,823,7e-9,52.8
ASV2261,25,100,28,0,0,346,373,725,752,7e-9,52.8
ASV2261,14,100,28,0,0,346,373,699,726,7e-9,52.8
ASV2263,42,97.32,373,10,0,1,373,235,607,0,634
ASV2276,II.D2,100,288,0,0,1,288,494,781,1.9999999999999993e-153,532
ASV2276,II.B12,100,288,0,0,1,288,483,770,1.9999999999999993e-153,532
ASV2276,II.A2,100,288,0,0,1,288,443,730,1.9999999999999993e-153,532
ASV2276,II.C6,100,288,0,0,1,288,511,798,1.9999999999999993e-153,532
ASV2276,II.B11,100,288,0,0,1,288,503,790,1.9999999999999993e-153,532
ASV2276,II.E1,100,288,0,0,1,288,239,526,1.9999999999999993e-153,532
ASV2276,36,100,288,0,0,1,288,239,526,1.9999999999999993e-153,532
ASV2276,35,100,288,0,0,1,288,288,575,1.9999999999999993e-153,532
ASV2276,II.A6,99.31,288,2,0,1,288,212,499,3.9999999999999984e-150,521
ASV2276,II.A3,98.26,288,5,0,1,288,488,775,4.999999999999998e-145,505
ASV2276,I16_20C_r2,98.26,288,5,0,1,288,496,783,4.999999999999998e-145,505
ASV2276,II.F1,98.26,288,5,0,1,288,490,777,4.999999999999998e-145,505
ASV2276,II.B1,98.26,288,5,0,1,288,489,776,4.999999999999998e-145,505
ASV2276,40,98.26,288,5,0,1,288,523,810,4.999999999999998e-145,505
ASV2276,II.G5,98.26,288,5,0,1,288,63,350,4.999999999999998e-145,505
ASV2276,6,98.26,288,5,0,1,288,367,654,4.999999999999998e-145,505
ASV2281,II.H4,99.73,374,1,0,1,374,465,838,0,686
ASV2281,new_C4,99.73,374,1,0,1,374,496,869,0,686
ASV2281,II.D5,99.73,374,1,0,1,374,524,897,0,686
ASV2281,II.B3,99.73,374,1,0,1,374,292,665,0,686
ASV2281,II.C1,99.47,374,2,0,1,374,131,504,0,680
ASV2281,new_C10,97.33,374,10,0,1,374,486,859,0,636
ASV2281,II.C5,97.06,374,11,0,1,374,252,625,0,630
ASV2284,42,97.32,373,10,0,1,373,235,607,0,634
ASV2287,C2,97.33,375,10,0,1,375,350,724,0,638
ASV2290,42,97.32,373,10,0,1,373,235,607,0,634
ASV2294,II.H11,98.91,368,4,0,1,368,501,868,0,658
ASV2294,II.A12,98.91,368,4,0,1,368,143,510,0,658
ASV2294,I.E2,98.37,368,6,0,1,368,284,651,0,647
ASV2294,I.E12,98.37,368,6,0,1,368,248,615,0,647
ASV2294,II.E12,97.56,369,7,2,1,368,497,864,0,630
ASV2295,F16_20C_D3_1,98.92,372,1,3,1,371,502,871,0,662
ASV2295,19,98.92,372,1,3,1,371,255,624,0,662
ASV2295,22,98.66,373,1,4,1,371,496,866,0,658
ASV2295,I.E3,98.39,372,3,3,1,371,282,651,0,651
ASV2295,II.F11,97.58,372,6,3,1,371,143,512,0,634
ASV2306,I3M07,99.46,373,2,0,1,373,505,877,0,678
ASV2306,E3R11,97.59,373,9,0,1,373,518,890,0,640
ASV2308,42,99.46,373,2,0,1,373,235,607,0,678
ASV2308,22,98.28,58,1,0,231,288,727,784,7.000000000000001e-24,102
ASV2314,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV2314,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV2325,38,99.19,371,3,0,1,371,244,614,0,669
ASV2325,45,99.19,371,3,0,1,371,439,809,0,669
ASV2325,30,99.19,371,3,0,1,371,287,657,0,669
ASV2325,28,99.19,371,3,0,1,371,287,657,0,669
ASV2326,II.D2,99.73,373,1,0,1,373,494,866,0,684
ASV2326,II.B12,99.73,373,1,0,1,373,483,855,0,684
ASV2326,II.A2,99.73,373,1,0,1,373,443,815,0,684
ASV2326,II.C6,99.73,373,1,0,1,373,511,883,0,684
ASV2326,II.B11,99.73,373,1,0,1,373,503,875,0,684
ASV2326,II.E1,99.73,373,1,0,1,373,239,611,0,684
ASV2326,36,99.73,373,1,0,1,373,239,611,0,684
ASV2326,35,99.73,373,1,0,1,373,288,660,0,684
ASV2326,II.A6,99.2,373,3,0,1,373,212,584,0,673
ASV2326,II.A3,97.05,373,11,0,1,373,488,860,0,628
ASV2326,I16_20C_r2,97.05,373,11,0,1,373,496,868,0,628
ASV2326,II.F1,97.05,373,11,0,1,373,490,862,0,628
ASV2326,II.B1,97.05,373,11,0,1,373,489,861,0,628
ASV2326,40,97.05,373,11,0,1,373,523,895,0,628
ASV2326,II.G5,97.05,373,11,0,1,373,63,435,0,628
ASV2326,6,97.05,373,11,0,1,373,367,739,0,628
ASV2328,I.E4,99.72,358,1,0,14,371,1,358,0,656
ASV2329,II.A3,99.73,373,1,0,1,373,488,860,0,684
ASV2329,I16_20C_r2,99.73,373,1,0,1,373,496,868,0,684
ASV2329,II.F1,99.73,373,1,0,1,373,490,862,0,684
ASV2329,II.B1,99.73,373,1,0,1,373,489,861,0,684
ASV2329,40,99.73,373,1,0,1,373,523,895,0,684
ASV2329,II.G5,99.73,373,1,0,1,373,63,435,0,684
ASV2329,6,99.73,373,1,0,1,373,367,739,0,684
ASV2329,II.D2,97.05,373,11,0,1,373,494,866,0,628
ASV2329,II.B12,97.05,373,11,0,1,373,483,855,0,628
ASV2329,II.A2,97.05,373,11,0,1,373,443,815,0,628
ASV2329,II.C6,97.05,373,11,0,1,373,511,883,0,628
ASV2329,II.B11,97.05,373,11,0,1,373,503,875,0,628
ASV2329,II.E1,97.05,373,11,0,1,373,239,611,0,628
ASV2329,36,97.05,373,11,0,1,373,239,611,0,628
ASV2329,35,97.05,373,11,0,1,373,288,660,0,628
ASV2332,42,97.32,373,10,0,1,373,235,607,0,634
ASV2354,N16_20C_D3_1,99.73,372,1,0,1,372,502,873,0,682
ASV2354,18c,99.73,372,1,0,1,372,455,826,0,682
ASV2354,12,99.73,372,1,0,1,372,510,881,0,682
ASV2354,II.E10,99.73,372,1,0,1,372,245,616,0,682
ASV2354,17,99.73,372,1,0,1,372,62,433,0,682
ASV2354,I.F2,99.73,372,1,0,1,372,190,561,0,682
ASV2354,I.E11,99.73,372,1,0,1,372,57,428,0,682
ASV2354,13,99.73,372,1,0,1,372,289,660,0,682
ASV2354,I.C2,99.73,372,1,0,1,372,243,614,0,682
ASV2354,I.B1,99.73,372,1,0,1,372,75,446,0,682
ASV2354,7,99.73,372,1,0,1,372,295,666,0,682
ASV2354,5,99.73,372,1,0,1,372,45,416,0,682
ASV2354,3,99.73,372,1,0,1,372,243,614,0,682
ASV2354,2,99.73,372,1,0,1,372,61,432,0,682
ASV2354,11,99.73,372,1,0,1,372,190,561,0,682
ASV2354,1,99.73,372,1,0,1,372,62,433,0,682
ASV2354,II.E11,99.46,372,2,0,1,372,481,852,0,676
ASV2354,I.H2,99.46,372,2,0,1,372,245,616,0,676
ASV2354,I.G5,99.46,372,2,0,1,372,60,431,0,676
ASV2354,F16_20C_r3,99.46,372,1,1,1,372,499,869,0,675
ASV2354,15,99.2,374,1,2,1,372,497,870,0,673
ASV2354,II.D10,99.19,372,3,0,1,372,492,863,0,671
ASV2354,37,99.19,372,3,0,1,372,502,873,0,671
ASV2354,34,99.19,372,3,0,1,372,487,858,0,671
ASV2354,II.B10,99.19,372,3,0,1,372,355,726,0,671
ASV2354,II.A10,99.19,372,3,0,1,372,436,807,0,671
ASV2354,I.C11,99.19,372,3,0,1,372,60,431,0,671
ASV2354,I.B12,99.19,372,3,0,1,372,212,583,0,671
ASV2354,8,99.19,372,3,0,1,372,308,679,0,671
ASV2354,41,99.19,372,3,0,1,372,346,717,0,671
ASV2354,II.A11,98.92,372,4,0,1,372,60,431,0,665
ASV2354,32,98.67,376,1,4,1,372,488,863,0,664
ASV2354,II.H10,98.12,372,7,0,1,372,477,848,0,649
ASV2354,F46_15C_r1,98.12,372,7,0,1,372,498,869,0,649
ASV2354,44c,98.12,372,7,0,1,372,356,727,0,649
ASV2354,II.G11,98.12,372,7,0,1,372,289,660,0,649
ASV2354,27,98.12,372,7,0,1,372,287,658,0,649
ASV2354,9,98.12,372,7,0,1,372,211,582,0,649
ASV2354,43,98.12,372,7,0,1,372,342,713,0,649
ASV2354,I.G1,97.85,372,8,0,1,372,212,583,0,643
ASV2354,29,97.85,372,8,0,1,372,325,696,0,643
ASV2354,II.C10,97.58,372,9,0,1,372,190,561,0,638
ASV2365,F16_20C_D3_1,100,28,0,0,346,373,844,871,7e-9,52.8
ASV2365,I1,100,28,0,0,346,373,549,576,7e-9,52.8
ASV2365,II.F11,100,28,0,0,346,373,485,512,7e-9,52.8
ASV2365,I.E3,100,28,0,0,346,373,624,651,7e-9,52.8
ASV2365,19,100,28,0,0,346,373,597,624,7e-9,52.8
ASV2367,42,97.32,373,10,0,1,373,235,607,0,634
ASV2368,42,97.32,373,10,0,1,373,235,607,0,634
ASV2369,42,97.32,373,10,0,1,373,235,607,0,634
ASV2374,A2M03,99.46,373,2,0,1,373,493,865,0,678
ASV2375,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV2375,C2R09,100,28,0,0,347,374,782,809,7e-9,52.8
ASV2375,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV2375,25,100,28,0,0,347,374,725,752,7e-9,52.8
ASV2385,new_C9,99.2,373,3,0,1,373,488,860,0,673
ASV2385,II.F2,99.2,373,3,0,1,373,499,871,0,673
ASV2385,new_C2,98.93,374,3,1,1,373,505,878,0,667
ASV2387,II.F4,98.93,373,4,0,1,373,237,609,0,667
ASV2387,II.C3,98.91,367,4,0,7,373,1,367,0,656
ASV2387,new_C8,98.12,373,7,0,1,373,442,814,0,651
ASV2387,39,98.12,373,7,0,1,373,496,868,0,651
ASV2387,10,98.12,373,7,0,1,373,343,715,0,651
ASV2388,II.B2,99.73,374,1,0,1,374,408,781,0,686
ASV2389,I1,98.92,370,4,0,1,370,207,576,0,662
ASV2389,E3R09,97.57,370,9,0,1,370,495,864,0,634
ASV2389,I.E3,97.03,370,11,0,1,370,282,651,9.999999999999998e-181,623
ASV2391,I.E4,97.21,358,7,2,14,368,1,358,1.9999999999999993e-174,603
ASV2402,42,99.46,373,2,0,1,373,235,607,0,678
ASV2406,II.D6,97.8,364,8,0,1,364,495,858,0,628
ASV2406,II.A1,97.53,364,9,0,1,364,247,610,9.999999999999998e-181,623
ASV2416,42,99.46,373,2,0,1,373,235,607,0,678
ASV2423,I3M07,99.46,373,2,0,1,373,505,877,0,678
ASV2423,E3R11,97.59,373,9,0,1,373,518,890,0,640
ASV2433,C3M06,100,28,0,0,347,374,784,811,7e-9,52.8
ASV2433,C2R09,100,28,0,0,347,374,782,809,7e-9,52.8
ASV2433,B2R22,100,28,0,0,347,374,789,816,7e-9,52.8
ASV2433,25,100,28,0,0,347,374,725,752,7e-9,52.8
ASV2441,38,98.65,371,5,0,1,371,244,614,0,658
ASV2441,45,98.65,371,5,0,1,371,439,809,0,658
ASV2441,30,98.65,371,5,0,1,371,287,657,0,658
ASV2441,28,98.65,371,5,0,1,371,287,657,0,658
ASV2444,42,97.86,373,8,0,1,373,235,607,0,645
ASV2445,II.H4,99.47,374,2,0,1,374,465,838,0,680
ASV2445,new_C4,99.47,374,2,0,1,374,496,869,0,680
ASV2445,II.D5,99.47,374,2,0,1,374,524,897,0,680
ASV2445,II.B3,99.47,374,2,0,1,374,292,665,0,680
ASV2445,II.C1,99.2,374,3,0,1,374,131,504,0,675
ASV2451,42,99.46,373,2,0,1,373,235,607,0,678
ASV2452,44,100,28,0,0,345,372,638,665,7e-9,52.8
ASV2452,42,100,28,0,0,345,372,580,607,7e-9,52.8
ASV2453,42,97.32,373,10,0,1,373,235,607,0,634
ASV2455,42,98.12,373,7,0,1,373,235,607,0,651
ASV2461,42,97.86,373,8,0,1,373,235,607,0,645
ASV2462,I.E3,99.46,370,2,0,1,370,282,651,0,673
ASV2462,F16_20C_D3_1,98.92,370,4,0,1,370,502,871,0,662
ASV2462,19,98.92,370,4,0,1,370,255,624,0,662
ASV2462,22,98.65,371,4,1,1,370,496,866,0,656
ASV2462,II.F11,98.65,370,5,0,1,370,143,512,0,656
ASV2466,42,97.32,373,10,0,1,373,235,607,0,634
ASV2471,C3,100,32,0,0,243,274,579,610,4e-11,60.2
ASV2475,II.H10,99.73,372,1,0,1,372,477,848,0,682
ASV2475,F46_15C_r1,99.73,372,1,0,1,372,498,869,0,682
ASV2475,44c,99.73,372,1,0,1,372,356,727,0,682
